timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1741692060000,2025-03-11T11:21:00Z,1842-1-1-001,0,0,0,0,
1741692120000,2025-03-11T11:22:00Z,1842-1-1-001,1195,2165,1469,2876,
1741692180000,2025-03-11T11:23:00Z,1842-1-1-001,0,0,0,0,
1741692240000,2025-03-11T11:24:00Z,1842-1-1-001,0,0,0,0,
1741692300000,2025-03-11T11:25:00Z,1842-1-1-001,0,0,0,0,
1741692360000,2025-03-11T11:26:00Z,1842-1-1-001,0,0,0,0,
1741692420000,2025-03-11T11:27:00Z,1842-1-1-001,0,0,0,0,
1741692480000,2025-03-11T11:28:00Z,1842-1-1-001,0,0,0,0,
1741692540000,2025-03-11T11:29:00Z,1842-1-1-001,0,0,0,0,
1741692600000,2025-03-11T11:30:00Z,1842-1-1-001,0,11,2,11,
1741692660000,2025-03-11T11:31:00Z,1842-1-1-001,0,0,0,0,
1741692720000,2025-03-11T11:32:00Z,1842-1-1-001,0,0,0,0,
1741692780000,2025-03-11T11:33:00Z,1842-1-1-001,0,0,0,0,
1741692840000,2025-03-11T11:34:00Z,1842-1-1-001,0,0,0,0,
1741692900000,2025-03-11T11:35:00Z,1842-1-1-001,0,0,0,0,
1741692960000,2025-03-11T11:36:00Z,1842-1-1-001,0,0,0,0,
1741693020000,2025-03-11T11:37:00Z,1842-1-1-001,0,0,0,0,
1741693080000,2025-03-11T11:38:00Z,1842-1-1-001,0,0,0,0,
1741693140000,2025-03-11T11:39:00Z,1842-1-1-001,0,0,0,0,
1741693200000,2025-03-11T11:40:00Z,1842-1-1-001,0,0,0,0,
1741693260000,2025-03-11T11:41:00Z,1842-1-1-001,0,0,0,0,
1741693320000,2025-03-11T11:42:00Z,1842-1-1-001,0,0,0,0,
1741693380000,2025-03-11T11:43:00Z,1842-1-1-001,0,0,0,0,
1741693440000,2025-03-11T11:44:00Z,1842-1-1-001,0,0,0,0,
1741693500000,2025-03-11T11:45:00Z,1842-1-1-001,0,0,0,0,
1741693560000,2025-03-11T11:46:00Z,1842-1-1-001,0,0,0,0,
1741693620000,2025-03-11T11:47:00Z,1842-1-1-001,1074,2569,1340,3090,
1741693680000,2025-03-11T11:48:00Z,1842-1-1-001,100,189,109,240,
1741693740000,2025-03-11T11:49:00Z,1842-1-1-001,0,0,0,0,
1741693800000,2025-03-11T11:50:00Z,1842-1-1-001,305,512,512,785,
1741693860000,2025-03-11T11:51:00Z,1842-1-1-001,0,0,0,0,
1741693920000,2025-03-11T11:52:00Z,1842-1-1-001,0,0,0,0,
1741693980000,2025-03-11T11:53:00Z,1842-1-1-001,0,0,0,0,
1741694040000,2025-03-11T11:54:00Z,1842-1-1-001,144,220,124,290,
1741694100000,2025-03-11T11:55:00Z,1842-1-1-001,0,0,0,0,
1741694160000,2025-03-11T11:56:00Z,1842-1-1-001,0,0,0,0,
1741694220000,2025-03-11T11:57:00Z,1842-1-1-001,16,0,0,16,
1741694280000,2025-03-11T11:58:00Z,1842-1-1-001,9,107,0,107,
1741694340000,2025-03-11T11:59:00Z,1842-1-1-001,0,0,0,0,
1741694400000,2025-03-11T12:00:00Z,1842-1-1-001,13,24,6,27,
1741694460000,2025-03-11T12:01:00Z,1842-1-1-001,13,46,31,56,
1741694520000,2025-03-11T12:02:00Z,1842-1-1-001,0,0,0,0,
1741694580000,2025-03-11T12:03:00Z,1842-1-1-001,0,0,0,0,
1741694640000,2025-03-11T12:04:00Z,1842-1-1-001,0,0,0,0,
1741694700000,2025-03-11T12:05:00Z,1842-1-1-001,29,126,102,164,
1741694760000,2025-03-11T12:06:00Z,1842-1-1-001,0,0,0,0,
1741694820000,2025-03-11T12:07:00Z,1842-1-1-001,0,0,0,0,
1741694880000,2025-03-11T12:08:00Z,1842-1-1-001,0,0,0,0,
1741694940000,2025-03-11T12:09:00Z,1842-1-1-001,0,0,0,0,
1741695000000,2025-03-11T12:10:00Z,1842-1-1-001,0,0,0,0,
1741695060000,2025-03-11T12:11:00Z,1842-1-1-001,0,0,0,0,
1741695120000,2025-03-11T12:12:00Z,1842-1-1-001,0,0,0,0,
1741695180000,2025-03-11T12:13:00Z,1842-1-1-001,0,0,0,0,
1741695240000,2025-03-11T12:14:00Z,1842-1-1-001,0,0,0,0,
1741695300000,2025-03-11T12:15:00Z,1842-1-1-001,0,0,0,0,
1741695360000,2025-03-11T12:16:00Z,1842-1-1-001,0,0,0,0,
1741695420000,2025-03-11T12:17:00Z,1842-1-1-001,0,0,0,0,
1741695480000,2025-03-11T12:18:00Z,1842-1-1-001,191,422,787,913,
1741695540000,2025-03-11T12:19:00Z,1842-1-1-001,848,1506,947,1970,
1741695600000,2025-03-11T12:20:00Z,1842-1-1-001,0,0,0,0,
1741695660000,2025-03-11T12:21:00Z,1842-1-1-001,0,0,0,0,
1741695720000,2025-03-11T12:22:00Z,1842-1-1-001,0,0,0,0,
1741695780000,2025-03-11T12:23:00Z,1842-1-1-001,0,0,0,0,
1741695840000,2025-03-11T12:24:00Z,1842-1-1-001,0,0,0,0,
1741695900000,2025-03-11T12:25:00Z,1842-1-1-001,0,0,0,0,
1741695960000,2025-03-11T12:26:00Z,1842-1-1-001,0,0,0,0,
1741696020000,2025-03-11T12:27:00Z,1842-1-1-001,0,0,0,0,
1741696080000,2025-03-11T12:28:00Z,1842-1-1-001,0,0,0,0,
1741696140000,2025-03-11T12:29:00Z,1842-1-1-001,0,0,0,0,
1741696200000,2025-03-11T12:30:00Z,1842-1-1-001,0,0,0,0,
1741696260000,2025-03-11T12:31:00Z,1842-1-1-001,0,0,0,0,
1741696320000,2025-03-11T12:32:00Z,1842-1-1-001,0,0,0,0,
1741696380000,2025-03-11T12:33:00Z,1842-1-1-001,0,0,0,0,
1741696440000,2025-03-11T12:34:00Z,1842-1-1-001,979,1602,693,2001,
1741696500000,2025-03-11T12:35:00Z,1842-1-1-001,0,0,0,0,
1741696560000,2025-03-11T12:36:00Z,1842-1-1-001,0,0,0,0,
1741696620000,2025-03-11T12:37:00Z,1842-1-1-001,0,0,0,0,
1741696680000,2025-03-11T12:38:00Z,1842-1-1-001,0,0,0,0,
1741696740000,2025-03-11T12:39:00Z,1842-1-1-001,451,878,711,1216,
1741696800000,2025-03-11T12:40:00Z,1842-1-1-001,0,0,0,0,
1741696860000,2025-03-11T12:41:00Z,1842-1-1-001,0,0,0,0,
1741696920000,2025-03-11T12:42:00Z,1842-1-1-001,0,0,0,0,
1741696980000,2025-03-11T12:43:00Z,1842-1-1-001,0,0,0,0,
1741697040000,2025-03-11T12:44:00Z,1842-1-1-001,516,1735,1793,2547,
1741697100000,2025-03-11T12:45:00Z,1842-1-1-001,0,0,0,0,
1741697160000,2025-03-11T12:46:00Z,1842-1-1-001,0,0,0,0,
1741697220000,2025-03-11T12:47:00Z,1842-1-1-001,0,0,0,0,
1741697280000,2025-03-11T12:48:00Z,1842-1-1-001,0,0,0,0,
1741697340000,2025-03-11T12:49:00Z,1842-1-1-001,0,0,0,0,
1741697400000,2025-03-11T12:50:00Z,1842-1-1-001,0,0,0,0,
1741697460000,2025-03-11T12:51:00Z,1842-1-1-001,0,0,0,0,
1741697520000,2025-03-11T12:52:00Z,1842-1-1-001,0,0,0,0,
1741697580000,2025-03-11T12:53:00Z,1842-1-1-001,0,0,0,0,
1741697640000,2025-03-11T12:54:00Z,1842-1-1-001,483,2179,2172,3114,
1741697700000,2025-03-11T12:55:00Z,1842-1-1-001,0,0,0,0,
1741697760000,2025-03-11T12:56:00Z,1842-1-1-001,0,302,26,303,
1741697820000,2025-03-11T12:57:00Z,1842-1-1-001,232,1175,718,1396,
1741697880000,2025-03-11T12:58:00Z,1842-1-1-001,0,0,0,0,
1741697940000,2025-03-11T12:59:00Z,1842-1-1-001,1030,1589,1251,2269,
1741698000000,2025-03-11T13:00:00Z,1842-1-1-001,0,0,0,0,
1741698060000,2025-03-11T13:01:00Z,1842-1-1-001,0,0,0,0,
1741698120000,2025-03-11T13:02:00Z,1842-1-1-001,0,0,0,0,
1741698180000,2025-03-11T13:03:00Z,1842-1-1-001,0,0,0,0,
1741698240000,2025-03-11T13:04:00Z,1842-1-1-001,0,0,0,0,
1741698300000,2025-03-11T13:05:00Z,1842-1-1-001,0,0,0,0,
1741698360000,2025-03-11T13:06:00Z,1842-1-1-001,0,0,0,0,
1741698420000,2025-03-11T13:07:00Z,1842-1-1-001,0,0,0,0,
1741698480000,2025-03-11T13:08:00Z,1842-1-1-001,0,0,0,0,
1741698540000,2025-03-11T13:09:00Z,1842-1-1-001,284,482,268,620,
1741698600000,2025-03-11T13:10:00Z,1842-1-1-001,0,0,0,0,
1741698660000,2025-03-11T13:11:00Z,1842-1-1-001,0,0,0,0,
1741698720000,2025-03-11T13:12:00Z,1842-1-1-001,0,0,0,0,
1741698780000,2025-03-11T13:13:00Z,1842-1-1-001,0,0,0,0,
1741698840000,2025-03-11T13:14:00Z,1842-1-1-001,0,0,0,0,
1741698900000,2025-03-11T13:15:00Z,1842-1-1-001,0,0,0,0,
1741698960000,2025-03-11T13:16:00Z,1842-1-1-001,0,0,0,0,
1741699020000,2025-03-11T13:17:00Z,1842-1-1-001,443,745,278,910,
1741699080000,2025-03-11T13:18:00Z,1842-1-1-001,0,0,0,0,
1741699140000,2025-03-11T13:19:00Z,1842-1-1-001,0,0,0,0,
1741699200000,2025-03-11T13:20:00Z,1842-1-1-001,0,0,0,0,
1741699260000,2025-03-11T13:21:00Z,1842-1-1-001,0,0,0,0,
1741699320000,2025-03-11T13:22:00Z,1842-1-1-001,0,0,0,0,
1741699380000,2025-03-11T13:23:00Z,1842-1-1-001,0,0,0,0,
1741699440000,2025-03-11T13:24:00Z,1842-1-1-001,0,0,0,0,
1741699500000,2025-03-11T13:25:00Z,1842-1-1-001,,,,,device_not_recording
1741699560000,2025-03-11T13:26:00Z,1842-1-1-001,,,,,device_not_recording
1741699620000,2025-03-11T13:27:00Z,1842-1-1-001,,,,,device_not_recording
1741699680000,2025-03-11T13:28:00Z,1842-1-1-001,1764,2277,1528,3260,
1741699740000,2025-03-11T13:29:00Z,1842-1-1-001,2796,2577,2600,4606,
1741699800000,2025-03-11T13:30:00Z,1842-1-1-001,476,351,734,942,
1741699860000,2025-03-11T13:31:00Z,1842-1-1-001,2349,2055,3787,4907,
1741699920000,2025-03-11T13:32:00Z,1842-1-1-001,1819,1784,2220,3379,
1741699980000,2025-03-11T13:33:00Z,1842-1-1-001,0,1,125,125,
1741700040000,2025-03-11T13:34:00Z,1842-1-1-001,1504,1411,2775,3457,
1741700100000,2025-03-11T13:35:00Z,1842-1-1-001,3454,1825,3028,4942,
1741700160000,2025-03-11T13:36:00Z,1842-1-1-001,1548,1173,2335,3037,
1741700220000,2025-03-11T13:37:00Z,1842-1-1-001,1799,1229,2934,3654,
1741700280000,2025-03-11T13:38:00Z,1842-1-1-001,1926,1266,1636,2826,
1741700340000,2025-03-11T13:39:00Z,1842-1-1-001,2145,1386,2917,3876,
1741700400000,2025-03-11T13:40:00Z,1842-1-1-001,4863,3741,5416,8183,
1741700460000,2025-03-11T13:41:00Z,1842-1-1-001,2844,3271,5803,7243,
1741700520000,2025-03-11T13:42:00Z,1842-1-1-001,1548,1183,1675,2569,
1741700580000,2025-03-11T13:43:00Z,1842-1-1-001,3950,3182,5676,7612,
1741700640000,2025-03-11T13:44:00Z,1842-1-1-001,2074,2581,3522,4833,
1741700700000,2025-03-11T13:45:00Z,1842-1-1-001,3326,2541,5854,7196,
1741700760000,2025-03-11T13:46:00Z,1842-1-1-001,2658,1575,2272,3835,
1741700820000,2025-03-11T13:47:00Z,1842-1-1-001,2504,1811,3065,4352,
1741700880000,2025-03-11T13:48:00Z,1842-1-1-001,3028,1788,2924,4573,
1741700940000,2025-03-11T13:49:00Z,1842-1-1-001,3054,1708,1692,3886,
1741701000000,2025-03-11T13:50:00Z,1842-1-1-001,3310,2835,2246,4902,
1741701060000,2025-03-11T13:51:00Z,1842-1-1-001,766,404,466,983,
1741701120000,2025-03-11T13:52:00Z,1842-1-1-001,3945,2841,2969,5696,
1741701180000,2025-03-11T13:53:00Z,1842-1-1-001,2689,2298,2470,4314,
1741701240000,2025-03-11T13:54:00Z,1842-1-1-001,2675,2310,3460,4946,
1741701300000,2025-03-11T13:55:00Z,1842-1-1-001,3122,4051,4619,6891,
1741701360000,2025-03-11T13:56:00Z,1842-1-1-001,2452,1766,2299,3796,
1741701420000,2025-03-11T13:57:00Z,1842-1-1-001,304,345,647,793,
1741701480000,2025-03-11T13:58:00Z,1842-1-1-001,1372,1788,2182,3136,
1741701540000,2025-03-11T13:59:00Z,1842-1-1-001,1890,1870,1462,3034,
1741701600000,2025-03-11T14:00:00Z,1842-1-1-001,669,1312,1407,2036,
1741701660000,2025-03-11T14:01:00Z,1842-1-1-001,775,1573,1529,2326,
1741701720000,2025-03-11T14:02:00Z,1842-1-1-001,1034,1700,1668,2596,
1741701780000,2025-03-11T14:03:00Z,1842-1-1-001,331,542,699,944,
1741701840000,2025-03-11T14:04:00Z,1842-1-1-001,316,325,674,812,
1741701900000,2025-03-11T14:05:00Z,1842-1-1-001,0,0,44,44,
1741701960000,2025-03-11T14:06:00Z,1842-1-1-001,207,398,213,496,
1741702020000,2025-03-11T14:07:00Z,1842-1-1-001,0,4,65,65,
1741702080000,2025-03-11T14:08:00Z,1842-1-1-001,1375,883,1700,2358,
1741702140000,2025-03-11T14:09:00Z,1842-1-1-001,1302,1769,1439,2625,
1741702200000,2025-03-11T14:10:00Z,1842-1-1-001,,,,,device_not_recording
1741702260000,2025-03-11T14:11:00Z,1842-1-1-001,2485,1831,1911,3630,
1741702320000,2025-03-11T14:12:00Z,1842-1-1-001,2991,3183,2210,4895,
1741702380000,2025-03-11T14:13:00Z,1842-1-1-001,2262,3328,2710,4851,
1741702440000,2025-03-11T14:14:00Z,1842-1-1-001,2276,3648,2242,4849,
1741702500000,2025-03-11T14:15:00Z,1842-1-1-001,,,,,device_not_recording
1741702560000,2025-03-11T14:16:00Z,1842-1-1-001,779,1151,873,1641,
1741702620000,2025-03-11T14:17:00Z,1842-1-1-001,,,,,device_not_recording
1741702680000,2025-03-11T14:18:00Z,1842-1-1-001,,,,,device_not_recording
1741702740000,2025-03-11T14:19:00Z,1842-1-1-001,302,743,457,923,
1741702800000,2025-03-11T14:20:00Z,1842-1-1-001,0,59,19,61,
1741702860000,2025-03-11T14:21:00Z,1842-1-1-001,506,1169,1165,1726,
1741702920000,2025-03-11T14:22:00Z,1842-1-1-001,451,583,988,1232,
1741702980000,2025-03-11T14:23:00Z,1842-1-1-001,13,41,225,229,
1741703040000,2025-03-11T14:24:00Z,1842-1-1-001,274,333,460,630,
1741703100000,2025-03-11T14:25:00Z,1842-1-1-001,133,347,315,487,
1741703160000,2025-03-11T14:26:00Z,1842-1-1-001,832,1350,1222,2002,
1741703220000,2025-03-11T14:27:00Z,1842-1-1-001,1689,2012,2181,3414,
1741703280000,2025-03-11T14:28:00Z,1842-1-1-001,5184,6018,4900,9332,
1741703340000,2025-03-11T14:29:00Z,1842-1-1-001,7459,7696,2984,11125,
1741703400000,2025-03-11T14:30:00Z,1842-1-1-001,6335,4425,1923,7963,
1741703460000,2025-03-11T14:31:00Z,1842-1-1-001,5953,3563,2354,7326,
1741703520000,2025-03-11T14:32:00Z,1842-1-1-001,4700,4065,1895,6496,
1741703580000,2025-03-11T14:33:00Z,1842-1-1-001,2688,3087,2275,4683,
1741703640000,2025-03-11T14:34:00Z,1842-1-1-001,3661,2909,1841,5025,
1741703700000,2025-03-11T14:35:00Z,1842-1-1-001,5214,2992,1713,6250,
1741703760000,2025-03-11T14:36:00Z,1842-1-1-001,4543,4347,3312,7106,
1741703820000,2025-03-11T14:37:00Z,1842-1-1-001,3922,3104,4446,6692,
1741703880000,2025-03-11T14:38:00Z,1842-1-1-001,4154,5289,4642,8171,
1741703940000,2025-03-11T14:39:00Z,1842-1-1-001,349,887,646,1151,
1741704000000,2025-03-11T14:40:00Z,1842-1-1-001,2767,2443,2848,4662,
1741704060000,2025-03-11T14:41:00Z,1842-1-1-001,34,146,5,149,
1741704120000,2025-03-11T14:42:00Z,1842-1-1-001,0,49,2,49,
1741704180000,2025-03-11T14:43:00Z,1842-1-1-001,0,54,0,54,
1741704240000,2025-03-11T14:44:00Z,1842-1-1-001,133,103,364,400,
1741704300000,2025-03-11T14:45:00Z,1842-1-1-001,1189,696,1164,1803,
1741704360000,2025-03-11T14:46:00Z,1842-1-1-001,412,505,951,1152,
1741704420000,2025-03-11T14:47:00Z,1842-1-1-001,38,126,7,131,
1741704480000,2025-03-11T14:48:00Z,1842-1-1-001,291,287,620,742,
1741704540000,2025-03-11T14:49:00Z,1842-1-1-001,217,451,310,588,
1741704600000,2025-03-11T14:50:00Z,1842-1-1-001,914,400,1020,1426,
1741704660000,2025-03-11T14:51:00Z,1842-1-1-001,618,381,529,898,
1741704720000,2025-03-11T14:52:00Z,1842-1-1-001,470,450,270,704,
1741704780000,2025-03-11T14:53:00Z,1842-1-1-001,73,327,196,388,
1741704840000,2025-03-11T14:54:00Z,1842-1-1-001,669,1550,1191,2066,
1741704900000,2025-03-11T14:55:00Z,1842-1-1-001,2378,2853,2693,4587,
1741704960000,2025-03-11T14:56:00Z,1842-1-1-001,579,366,604,913,
1741705020000,2025-03-11T14:57:00Z,1842-1-1-001,1242,869,847,1736,
1741705080000,2025-03-11T14:58:00Z,1842-1-1-001,196,306,353,506,
1741705140000,2025-03-11T14:59:00Z,1842-1-1-001,375,536,675,939,
1741705200000,2025-03-11T15:00:00Z,1842-1-1-001,0,0,103,103,
1741705260000,2025-03-11T15:01:00Z,1842-1-1-001,345,292,391,597,
1741705320000,2025-03-11T15:02:00Z,1842-1-1-001,19,62,25,69,
1741705380000,2025-03-11T15:03:00Z,1842-1-1-001,169,161,266,353,
1741705440000,2025-03-11T15:04:00Z,1842-1-1-001,48,203,100,231,
1741705500000,2025-03-11T15:05:00Z,1842-1-1-001,1,0,0,1,
1741705560000,2025-03-11T15:06:00Z,1842-1-1-001,465,452,434,780,
1741705620000,2025-03-11T15:07:00Z,1842-1-1-001,1947,613,893,2228,
1741705680000,2025-03-11T15:08:00Z,1842-1-1-001,1190,1180,1296,2118,
1741705740000,2025-03-11T15:09:00Z,1842-1-1-001,2706,2347,3677,5133,
1741705800000,2025-03-11T15:10:00Z,1842-1-1-001,11,24,12,29,
1741705860000,2025-03-11T15:11:00Z,1842-1-1-001,199,197,448,528,
1741705920000,2025-03-11T15:12:00Z,1842-1-1-001,81,107,310,337,
1741705980000,2025-03-11T15:13:00Z,1842-1-1-001,0,0,37,37,
1741706040000,2025-03-11T15:14:00Z,1842-1-1-001,277,379,702,844,
1741706100000,2025-03-11T15:15:00Z,1842-1-1-001,628,919,1323,1728,
1741706160000,2025-03-11T15:16:00Z,1842-1-1-001,444,484,501,826,
1741706220000,2025-03-11T15:17:00Z,1842-1-1-001,574,636,1411,1650,
1741706280000,2025-03-11T15:18:00Z,1842-1-1-001,430,801,982,1338,
1741706340000,2025-03-11T15:19:00Z,1842-1-1-001,3679,3083,4268,6423,
1741706400000,2025-03-11T15:20:00Z,1842-1-1-001,60,13,122,136,
1741706460000,2025-03-11T15:21:00Z,1842-1-1-001,,,,,device_not_recording
1741706520000,2025-03-11T15:22:00Z,1842-1-1-001,2115,1887,1205,3079,
1741706580000,2025-03-11T15:23:00Z,1842-1-1-001,0,0,1,1,
1741706640000,2025-03-11T15:24:00Z,1842-1-1-001,0,0,0,0,
1741706700000,2025-03-11T15:25:00Z,1842-1-1-001,2784,2465,1619,4055,
1741706760000,2025-03-11T15:26:00Z,1842-1-1-001,4132,3355,3951,6628,
1741706820000,2025-03-11T15:27:00Z,1842-1-1-001,968,1040,990,1731,
1741706880000,2025-03-11T15:28:00Z,1842-1-1-001,3522,3008,3493,5801,
1741706940000,2025-03-11T15:29:00Z,1842-1-1-001,579,328,716,977,
1741707000000,2025-03-11T15:30:00Z,1842-1-1-001,2314,1665,2751,3961,
1741707060000,2025-03-11T15:31:00Z,1842-1-1-001,6069,4894,5600,9599,
1741707120000,2025-03-11T15:32:00Z,1842-1-1-001,7241,4564,5070,9948,
1741707180000,2025-03-11T15:33:00Z,1842-1-1-001,994,593,608,1307,
1741707240000,2025-03-11T15:34:00Z,1842-1-1-001,8671,6306,4551,11647,
1741707300000,2025-03-11T15:35:00Z,1842-1-1-001,4408,3295,3095,6313,
1741707360000,2025-03-11T15:36:00Z,1842-1-1-001,507,440,414,788,
1741707420000,2025-03-11T15:37:00Z,1842-1-1-001,497,159,505,726,
1741707480000,2025-03-11T15:38:00Z,1842-1-1-001,2291,1662,1219,3081,
1741707540000,2025-03-11T15:39:00Z,1842-1-1-001,5633,3758,3496,7620,
1741707600000,2025-03-11T15:40:00Z,1842-1-1-001,4021,2726,2714,5564,
1741707660000,2025-03-11T15:41:00Z,1842-1-1-001,4463,3650,4887,7558,
1741707720000,2025-03-11T15:42:00Z,1842-1-1-001,6448,4593,5958,9908,
1741707780000,2025-03-11T15:43:00Z,1842-1-1-001,6563,5404,5941,10371,
1741707840000,2025-03-11T15:44:00Z,1842-1-1-001,798,739,632,1257,
1741707900000,2025-03-11T15:45:00Z,1842-1-1-001,3019,1973,2859,4602,
1741707960000,2025-03-11T15:46:00Z,1842-1-1-001,5262,5514,5877,9624,
1741708020000,2025-03-11T15:47:00Z,1842-1-1-001,3083,3349,5767,7347,
1741708080000,2025-03-11T15:48:00Z,1842-1-1-001,2533,3058,4833,6255,
1741708140000,2025-03-11T15:49:00Z,1842-1-1-001,2711,2610,4139,5594,
1741708200000,2025-03-11T15:50:00Z,1842-1-1-001,4213,3265,4411,6918,
1741708260000,2025-03-11T15:51:00Z,1842-1-1-001,6214,4671,5525,9537,
1741708320000,2025-03-11T15:52:00Z,1842-1-1-001,8537,6588,6889,12796,
1741708380000,2025-03-11T15:53:00Z,1842-1-1-001,3804,3548,5346,7459,
1741708440000,2025-03-11T15:54:00Z,1842-1-1-001,2812,2105,4297,5550,
1741708500000,2025-03-11T15:55:00Z,1842-1-1-001,1370,1521,2096,2929,
1741708560000,2025-03-11T15:56:00Z,1842-1-1-001,2860,1388,1969,3739,
1741708620000,2025-03-11T15:57:00Z,1842-1-1-001,4184,2968,3324,6112,
1741708680000,2025-03-11T15:58:00Z,1842-1-1-001,2602,2996,3737,5450,
1741708740000,2025-03-11T15:59:00Z,1842-1-1-001,2048,1377,2227,3324,
1741708800000,2025-03-11T16:00:00Z,1842-1-1-001,2398,1913,3299,4504,
1741708860000,2025-03-11T16:01:00Z,1842-1-1-001,3942,3808,5191,7548,
1741708920000,2025-03-11T16:02:00Z,1842-1-1-001,2907,2523,2805,4762,
1741708980000,2025-03-11T16:03:00Z,1842-1-1-001,54,208,82,230,
1741709040000,2025-03-11T16:04:00Z,1842-1-1-001,80,53,70,118,
1741709100000,2025-03-11T16:05:00Z,1842-1-1-001,1178,2583,5188,5913,
1741709160000,2025-03-11T16:06:00Z,1842-1-1-001,1764,1218,2777,3508,
1741709220000,2025-03-11T16:07:00Z,1842-1-1-001,1381,1398,1581,2522,
1741709280000,2025-03-11T16:08:00Z,1842-1-1-001,1544,1729,2502,3410,
1741709340000,2025-03-11T16:09:00Z,1842-1-1-001,2253,1942,2549,3917,
1741709400000,2025-03-11T16:10:00Z,1842-1-1-001,784,884,2650,2901,
1741709460000,2025-03-11T16:11:00Z,1842-1-1-001,773,787,799,1362,
1741709520000,2025-03-11T16:12:00Z,1842-1-1-001,3496,2184,5613,6964,
1741709580000,2025-03-11T16:13:00Z,1842-1-1-001,1506,1570,2383,3226,
1741709640000,2025-03-11T16:14:00Z,1842-1-1-001,273,213,300,458,
1741709700000,2025-03-11T16:15:00Z,1842-1-1-001,569,737,782,1215,
1741709760000,2025-03-11T16:16:00Z,1842-1-1-001,1162,990,2426,2866,
1741709820000,2025-03-11T16:17:00Z,1842-1-1-001,1092,528,492,1308,
1741709880000,2025-03-11T16:18:00Z,1842-1-1-001,513,465,1029,1240,
1741709940000,2025-03-11T16:19:00Z,1842-1-1-001,2501,2401,4026,5313,
1741710000000,2025-03-11T16:20:00Z,1842-1-1-001,1435,1605,1971,2918,
1741710060000,2025-03-11T16:21:00Z,1842-1-1-001,1938,1259,962,2503,
1741710120000,2025-03-11T16:22:00Z,1842-1-1-001,2455,2293,1529,3690,
1741710180000,2025-03-11T16:23:00Z,1842-1-1-001,2146,1400,1594,3017,
1741710240000,2025-03-11T16:24:00Z,1842-1-1-001,342,380,742,901,
1741710300000,2025-03-11T16:25:00Z,1842-1-1-001,38,74,111,138,
1741710360000,2025-03-11T16:26:00Z,1842-1-1-001,577,552,759,1101,
1741710420000,2025-03-11T16:27:00Z,1842-1-1-001,172,460,1103,1207,
1741710480000,2025-03-11T16:28:00Z,1842-1-1-001,632,550,1263,1515,
1741710540000,2025-03-11T16:29:00Z,1842-1-1-001,3163,3027,4450,6242,
1741710600000,2025-03-11T16:30:00Z,1842-1-1-001,2002,1852,4035,4870,
1741710660000,2025-03-11T16:31:00Z,1842-1-1-001,684,740,941,1378,
1741710720000,2025-03-11T16:32:00Z,1842-1-1-001,1122,1611,4006,4461,
1741710780000,2025-03-11T16:33:00Z,1842-1-1-001,2060,1635,3074,4045,
1741710840000,2025-03-11T16:34:00Z,1842-1-1-001,2075,1198,1622,2893,
1741710900000,2025-03-11T16:35:00Z,1842-1-1-001,762,771,1235,1643,
1741710960000,2025-03-11T16:36:00Z,1842-1-1-001,,,,,device_not_recording
1741711020000,2025-03-11T16:37:00Z,1842-1-1-001,,,,,device_not_recording
1741711080000,2025-03-11T16:38:00Z,1842-1-1-001,,,,,device_not_recording
1741711140000,2025-03-11T16:39:00Z,1842-1-1-001,,,,,device_not_recording
1741711200000,2025-03-11T16:40:00Z,1842-1-1-001,,,,,device_not_recording
1741711260000,2025-03-11T16:41:00Z,1842-1-1-001,218,1068,360,1147,
1741711320000,2025-03-11T16:42:00Z,1842-1-1-001,837,753,719,1335,
1741711380000,2025-03-11T16:43:00Z,1842-1-1-001,2187,1800,1436,3175,
1741711440000,2025-03-11T16:44:00Z,1842-1-1-001,4734,3709,3782,7104,
1741711500000,2025-03-11T16:45:00Z,1842-1-1-001,2335,1851,2022,3600,
1741711560000,2025-03-11T16:46:00Z,1842-1-1-001,2573,1960,1723,3664,
1741711620000,2025-03-11T16:47:00Z,1842-1-1-001,4748,2699,2814,6143,
1741711680000,2025-03-11T16:48:00Z,1842-1-1-001,4076,4348,4987,7771,
1741711740000,2025-03-11T16:49:00Z,1842-1-1-001,2969,2139,2210,4274,
1741711800000,2025-03-11T16:50:00Z,1842-1-1-001,2838,2508,1791,4189,
1741711860000,2025-03-11T16:51:00Z,1842-1-1-001,,,,,device_not_recording
1741711920000,2025-03-11T16:52:00Z,1842-1-1-001,,,,,device_not_recording
1741711980000,2025-03-11T16:53:00Z,1842-1-1-001,,,,,device_not_recording
1741712040000,2025-03-11T16:54:00Z,1842-1-1-001,,,,,device_not_recording
1741712100000,2025-03-11T16:55:00Z,1842-1-1-001,,,,,device_not_recording
1741712160000,2025-03-11T16:56:00Z,1842-1-1-001,,,,,device_not_recording
1741712220000,2025-03-11T16:57:00Z,1842-1-1-001,,,,,device_not_recording
1741712280000,2025-03-11T16:58:00Z,1842-1-1-001,,,,,device_not_recording
1741712340000,2025-03-11T16:59:00Z,1842-1-1-001,,,,,device_not_recording
1741712400000,2025-03-11T17:00:00Z,1842-1-1-001,,,,,device_not_recording
1741712460000,2025-03-11T17:01:00Z,1842-1-1-001,,,,,device_not_recording
1741712520000,2025-03-11T17:02:00Z,1842-1-1-001,,,,,device_not_recording
